id_turma;situacao_turma;nome_prof;codigo;nome_materia;total_aprovados;total;aprovacao
57654120;CONSOLIDADA;ZULMARA VIRGINIA DE CARVALHO;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;40.0;168.0;0.23809523809523808
57654119;CONSOLIDADA;CARLOS ALEXANDRE CAMARGO DE ABREU;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;14.0;63.0;0.2222222222222222
57654121;CONSOLIDADA;EFRAIN PANTALEON MATAMOROS;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;27.0;100.0;0.27
57654123;CONSOLIDADA;EFRAIN PANTALEON MATAMOROS;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;28.0;92.0;0.30434782608695654
57654925;CONSOLIDADA;ZULMARA VIRGINIA DE CARVALHO;ECT2605;ARRANJOS PRODUTIVOS TECNOLÓGICOS;20.0;44.0;0.45454545454545453
57654922;CONSOLIDADA;CARLOS ALEXANDRE CAMARGO DE ABREU;ECT1503;MATEMÁTICA FINANCEIRA;37.0;108.0;0.3425925925925926
57654934;CONSOLIDADA;EFRAIN PANTALEON MATAMOROS;ECT1564;GESTÃO ESTRATÉGICA;45.0;95.0;0.47368421052631576
57654935;CONSOLIDADA;EFRAIN PANTALEON MATAMOROS;ECT1553;EMPREENDEDORISMO, NEGÓCIOS E GESTÃO DE PROJETOS INOVADORES;37.0;98.0;0.37755102040816324
57654124;CONSOLIDADA;RAQUEL MENEZES BEZERRA SAMPAIO;ECT2207;PROBABILIDADE E ESTATÍSTICA;39.0;106.0;0.36792452830188677
57654125;CONSOLIDADA;GUSTAVO ZAMPIER DOS SANTOS LIMA;ECT2207;PROBABILIDADE E ESTATÍSTICA;118.0;208.0;0.5673076923076923
57654127;CONSOLIDADA;KELLEN CARLA LIMA;ECT2207;PROBABILIDADE E ESTATÍSTICA;27.0;67.0;0.40298507462686567
57654128;CONSOLIDADA;KELLEN CARLA LIMA;ECT2207;PROBABILIDADE E ESTATÍSTICA;64.0;139.0;0.460431654676259
57654211;CONSOLIDADA;DIEGO RODRIGO CABRAL SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;9.0;50.0;0.18
57654211;CONSOLIDADA;EVERTON SANTI;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;9.0;50.0;0.18
57654215;CONSOLIDADA;DIEGO RODRIGO CABRAL SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;7.0;38.0;0.18421052631578946
57654215;CONSOLIDADA;EVERTON SANTI;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;7.0;38.0;0.18421052631578946
57654218;CONSOLIDADA;DIEGO RODRIGO CABRAL SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;3.0;19.0;0.15789473684210525
57654218;CONSOLIDADA;EVERTON SANTI;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;3.0;19.0;0.15789473684210525
57654221;CONSOLIDADA;DIEGO RODRIGO CABRAL SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;7.0;23.0;0.30434782608695654
57654221;CONSOLIDADA;EVERTON SANTI;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;7.0;23.0;0.30434782608695654
57654248;CONSOLIDADA;FRANCISCO JOSE TARGINO VIDAL;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;7.0;33.0;0.21212121212121213
57654248;CONSOLIDADA;SERGIO QUEIROZ DE MEDEIROS;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;7.0;33.0;0.21212121212121213
57654249;CONSOLIDADA;FRANCISCO JOSE TARGINO VIDAL;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;1.0;8.0;0.125
57654249;CONSOLIDADA;SERGIO QUEIROZ DE MEDEIROS;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;1.0;8.0;0.125
57654250;CONSOLIDADA;FRANCISCO JOSE TARGINO VIDAL;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;1.0;14.0;0.07142857142857142
57654250;CONSOLIDADA;SERGIO QUEIROZ DE MEDEIROS;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;1.0;14.0;0.07142857142857142
57654251;CONSOLIDADA;FRANCISCO JOSE TARGINO VIDAL;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;6.0;39.0;0.15384615384615385
57654251;CONSOLIDADA;SERGIO QUEIROZ DE MEDEIROS;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;6.0;39.0;0.15384615384615385
57654253;CONSOLIDADA;CARLOS ALBERTO OLARTE VEGA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;3.0;25.0;0.12
57654253;CONSOLIDADA;BRUNO MARQUES FERREIRA DA SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;3.0;25.0;0.12
57654254;CONSOLIDADA;CARLOS ALBERTO OLARTE VEGA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;8.0;14.0;0.5714285714285714
57654254;CONSOLIDADA;BRUNO MARQUES FERREIRA DA SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;8.0;14.0;0.5714285714285714
57654255;CONSOLIDADA;CARLOS ALBERTO OLARTE VEGA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;7.0;19.0;0.3684210526315789
57654255;CONSOLIDADA;BRUNO MARQUES FERREIRA DA SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;7.0;19.0;0.3684210526315789
57654256;CONSOLIDADA;CARLOS ALBERTO OLARTE VEGA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;6.0;20.0;0.3
57654256;CONSOLIDADA;BRUNO MARQUES FERREIRA DA SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;6.0;20.0;0.3
57654258;CONSOLIDADA;IGOR ROSBERG DE MEDEIROS SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;13.0;24.0;0.5416666666666666
57654259;CONSOLIDADA;IGOR ROSBERG DE MEDEIROS SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;18.0;40.0;0.45
57654261;CONSOLIDADA;IGOR ROSBERG DE MEDEIROS SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;7.0;27.0;0.25925925925925924
57654262;CONSOLIDADA;IGOR ROSBERG DE MEDEIROS SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;6.0;14.0;0.42857142857142855
57654264;CONSOLIDADA;HELTON MAIA PEIXOTO;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;22.0;50.0;0.44
57654265;CONSOLIDADA;HELTON MAIA PEIXOTO;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;19.0;70.0;0.2714285714285714
57654266;CONSOLIDADA;HELTON MAIA PEIXOTO;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;5.0;20.0;0.25
57654267;CONSOLIDADA;HELTON MAIA PEIXOTO;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;9.0;38.0;0.23684210526315788
57654946;CONSOLIDADA;EVERTON SANTI;ECT2524;INTRODUÇÃO À OTIMIZAÇÃO;4.0;21.0;0.19047619047619047
57657212;CONSOLIDADA;CARLOS ALBERTO OLARTE VEGA;ECT2540;PROGRAMAÇÃO ORIENTADA A OBJETOS;12.0;40.0;0.3
57654945;CONSOLIDADA;HELTON MAIA PEIXOTO;ECT2703;TÓPICOS AVANÇADOS EM INFORMÁTICA II;13.0;22.0;0.5909090909090909
57654268;CONSOLIDADA;SERGIO RODRIGUEZ PEREZ;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;47.0;72.0;0.6527777777777778
57654269;CONSOLIDADA;SERGIO RODRIGUEZ PEREZ;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;90.0;201.0;0.44776119402985076
57654270;CONSOLIDADA;LUCIO MARASSI DE SOUZA ALMEIDA;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;32.0;55.0;0.5818181818181818
57654271;CONSOLIDADA;LUCIO MARASSI DE SOUZA ALMEIDA;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;29.0;49.0;0.5918367346938775
57654272;CONSOLIDADA;MARCELO KIYOSHI KIAN NAKAEMA;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;70.0;129.0;0.5426356589147286
57660712;CONSOLIDADA;MARCELA APARECIDA CUCCI SILVESTRE;ECT2532;PRÁTICAS DE LEITURA E ESCRITA DE GÊNEROS ACADÊMICOS EM INGLÊS;19.0;42.0;0.4523809523809524
57654279;CONSOLIDADA;LUCIANA DE FIGUEIREDO LOPES LUCENA;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;59.0;140.0;0.42142857142857143
57654280;CONSOLIDADA;JAZIELLI CARVALHO SA;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;60.0;130.0;0.46153846153846156
57654281;CONSOLIDADA;VERA LUCIA LOPES DE CASTRO;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;42.0;101.0;0.4158415841584158
57654282;CONSOLIDADA;SEBASTIAO LUIZ DE OLIVEIRA;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;45.0;85.0;0.5294117647058824
57654283;CONSOLIDADA;SEBASTIAO LUIZ DE OLIVEIRA;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;24.0;60.0;0.4
57654920;CONSOLIDADA;LUCIANA DE FIGUEIREDO LOPES LUCENA;ECT2520;ECONOMIA AMBIENTAL;52.0;86.0;0.6046511627906976
57654916;CONSOLIDADA;JAZIELLI CARVALHO SA;ECT2522;TÓPICOS ESPECIAIS EM DESENVOLVIMENTO SUSTENTÁVEL;25.0;44.0;0.5681818181818182
57654921;CONSOLIDADA;VERA LUCIA LOPES DE CASTRO;ECT1562;POLÍTICAS, PLANEJAMENTO E GESTÃO DO MEIO AMBIENTE;50.0;81.0;0.6172839506172839
57654575;CONSOLIDADA;KELLY KALIANE REGO DA PAZ RODRIGUES;ECT2416;EXPRESSÃO GRÁFICA;27.0;53.0;0.5094339622641509
57654575;CONSOLIDADA;DEBORA MACHADO DE OLIVEIRA MEDINA;ECT2416;EXPRESSÃO GRÁFICA;27.0;53.0;0.5094339622641509
57654576;CONSOLIDADA;KELLY KALIANE REGO DA PAZ RODRIGUES;ECT2416;EXPRESSÃO GRÁFICA;14.0;27.0;0.5185185185185185
57654576;CONSOLIDADA;DEBORA MACHADO DE OLIVEIRA MEDINA;ECT2416;EXPRESSÃO GRÁFICA;14.0;27.0;0.5185185185185185
57654578;CONSOLIDADA;KELLY KALIANE REGO DA PAZ RODRIGUES;ECT2416;EXPRESSÃO GRÁFICA;31.0;74.0;0.4189189189189189
57654579;CONSOLIDADA;KELLY KALIANE REGO DA PAZ RODRIGUES;ECT2416;EXPRESSÃO GRÁFICA;13.0;38.0;0.34210526315789475
57654581;CONSOLIDADA;DEBORA MACHADO DE OLIVEIRA MEDINA;ECT2416;EXPRESSÃO GRÁFICA;23.0;100.0;0.23
57654582;CONSOLIDADA;DEBORA MACHADO DE OLIVEIRA MEDINA;ECT2416;EXPRESSÃO GRÁFICA;17.0;48.0;0.3541666666666667
57654584;CONSOLIDADA;FABIO JOSE PINHEIRO SOUSA;ECT2416;EXPRESSÃO GRÁFICA;13.0;44.0;0.29545454545454547
57654585;CONSOLIDADA;FABIO JOSE PINHEIRO SOUSA;ECT2416;EXPRESSÃO GRÁFICA;2.0;12.0;0.16666666666666666
57654606;CONSOLIDADA;RAFAEL CHAVES SOUTO ARAUJO;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;57.0;80.0;0.7125
57654607;CONSOLIDADA;RAFAEL CHAVES SOUTO ARAUJO;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;59.0;95.0;0.6210526315789474
57654608;CONSOLIDADA;JOAO RODRIGO SOUZA LEAO;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;14.0;45.0;0.3111111111111111
57654610;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;12.0;47.0;0.2553191489361702
57654610;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;12.0;47.0;0.2553191489361702
57654611;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;11.0;29.0;0.3793103448275862
57654611;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;11.0;29.0;0.3793103448275862
57654612;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;14.0;39.0;0.358974358974359
57654612;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;14.0;39.0;0.358974358974359
57654614;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;11.0;38.0;0.2894736842105263
57654614;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;11.0;38.0;0.2894736842105263
57654619;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;10.0;22.0;0.45454545454545453
57654619;CONSOLIDADA;AMANDA MELISSA DAMIAO LEITE;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;10.0;22.0;0.45454545454545453
57654620;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;4.0;22.0;0.18181818181818182
57654620;CONSOLIDADA;AMANDA MELISSA DAMIAO LEITE;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;4.0;22.0;0.18181818181818182
57654621;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;0.0;12.0;0.0
57654621;CONSOLIDADA;AMANDA MELISSA DAMIAO LEITE;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;0.0;12.0;0.0
57654622;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;8.0;21.0;0.38095238095238093
57654622;CONSOLIDADA;AMANDA MELISSA DAMIAO LEITE;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;8.0;21.0;0.38095238095238093
57654624;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;3.0;19.0;0.15789473684210525
57654625;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;7.0;28.0;0.25
57654626;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;7.0;19.0;0.3684210526315789
57654627;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;5.0;19.0;0.2631578947368421
57654628;CONSOLIDADA;DANIEL NELSON MACIEL;ECT2412;MECÂNICA DOS SÓLIDOS;22.0;69.0;0.3188405797101449
57654630;CONSOLIDADA;DANIEL NELSON MACIEL;ECT2412;MECÂNICA DOS SÓLIDOS;22.0;80.0;0.275
57654630;CONSOLIDADA;RODRIGO BARROS;ECT2412;MECÂNICA DOS SÓLIDOS;22.0;80.0;0.275
57654629;CONSOLIDADA;RODRIGO BARROS;ECT2412;MECÂNICA DOS SÓLIDOS;103.0;242.0;0.4256198347107438
57654631;CONSOLIDADA;CAMILA PACELLY BRANDÃO DE ARAÚJO;ECT2413;MECÂNICA DOS FLUIDOS;19.0;80.0;0.2375
57654632;CONSOLIDADA;CAMILA PACELLY BRANDÃO DE ARAÚJO;ECT2413;MECÂNICA DOS FLUIDOS;22.0;62.0;0.3548387096774194
57654633;CONSOLIDADA;DOUGLAS DO NASCIMENTO SILVA;ECT2413;MECÂNICA DOS FLUIDOS;20.0;102.0;0.19607843137254902
57654634;CONSOLIDADA;DOUGLAS DO NASCIMENTO SILVA;ECT2413;MECÂNICA DOS FLUIDOS;1.0;34.0;0.029411764705882353
57654636;CONSOLIDADA;ALEXANDRE MAGNUS FERNANDES GUIMARAES;ECT2414;ELETRICIDADE APLICADA;3.0;33.0;0.09090909090909091
57654637;CONSOLIDADA;ALEXANDRE MAGNUS FERNANDES GUIMARAES;ECT2414;ELETRICIDADE APLICADA;2.0;13.0;0.15384615384615385
57654638;CONSOLIDADA;ALEXANDRE MAGNUS FERNANDES GUIMARAES;ECT2414;ELETRICIDADE APLICADA;0.0;8.0;0.0
57654639;CONSOLIDADA;ALEXANDRE MAGNUS FERNANDES GUIMARAES;ECT2414;ELETRICIDADE APLICADA;9.0;24.0;0.375
57654640;CONSOLIDADA;ALEXANDRE MAGNUS FERNANDES GUIMARAES;ECT2414;ELETRICIDADE APLICADA;0.0;18.0;0.0
57654648;CONSOLIDADA;ALEXANDRE MAGNUS FERNANDES GUIMARAES;ECT2414;ELETRICIDADE APLICADA;2.0;6.0;0.3333333333333333
57654648;CONSOLIDADA;FLAVIO BEZERRA COSTA;ECT2414;ELETRICIDADE APLICADA;2.0;6.0;0.3333333333333333
57654651;CONSOLIDADA;ALEXANDRE MAGNUS FERNANDES GUIMARAES;ECT2414;ELETRICIDADE APLICADA;2.0;14.0;0.14285714285714285
57654651;CONSOLIDADA;FLAVIO BEZERRA COSTA;ECT2414;ELETRICIDADE APLICADA;2.0;14.0;0.14285714285714285
57654642;CONSOLIDADA;JOSSANA MARIA DE SOUZA FERREIRA;ECT2414;ELETRICIDADE APLICADA;5.0;32.0;0.15625
57654643;CONSOLIDADA;JOSSANA MARIA DE SOUZA FERREIRA;ECT2414;ELETRICIDADE APLICADA;2.0;20.0;0.1
57654644;CONSOLIDADA;JOSSANA MARIA DE SOUZA FERREIRA;ECT2414;ELETRICIDADE APLICADA;0.0;10.0;0.0
57654645;CONSOLIDADA;JOSSANA MARIA DE SOUZA FERREIRA;ECT2414;ELETRICIDADE APLICADA;3.0;37.0;0.08108108108108109
57654646;CONSOLIDADA;JOSSANA MARIA DE SOUZA FERREIRA;ECT2414;ELETRICIDADE APLICADA;2.0;28.0;0.07142857142857142
57654649;CONSOLIDADA;JOSSANA MARIA DE SOUZA FERREIRA;ECT2414;ELETRICIDADE APLICADA;2.0;15.0;0.13333333333333333
57654649;CONSOLIDADA;FLAVIO BEZERRA COSTA;ECT2414;ELETRICIDADE APLICADA;2.0;15.0;0.13333333333333333
57654652;CONSOLIDADA;JOSSANA MARIA DE SOUZA FERREIRA;ECT2414;ELETRICIDADE APLICADA;4.0;10.0;0.4
57654652;CONSOLIDADA;FLAVIO BEZERRA COSTA;ECT2414;ELETRICIDADE APLICADA;4.0;10.0;0.4
57654650;CONSOLIDADA;FLAVIO BEZERRA COSTA;ECT2414;ELETRICIDADE APLICADA;2.0;11.0;0.18181818181818182
57654653;CONSOLIDADA;EMANUELE ORAZI;ECT2415;EQUAÇÕES DIFERENCIAIS;1.0;20.0;0.05
57654654;CONSOLIDADA;EMANUELE ORAZI;ECT2415;EQUAÇÕES DIFERENCIAIS;2.0;20.0;0.1
57654926;CONSOLIDADA;CARLA GIOVANA CABRAL;ECT1507;RELAÇÕES DE GÊNERO EM CIÊNCIAS E TECNOLOGIA;8.0;24.0;0.3333333333333333
57654928;CONSOLIDADA;CARLA GIOVANA CABRAL;ECT2501;COMUNICAÇÃO PÚBLICA DA CIÊNCIA E DA TECNOLOGIA;11.0;19.0;0.5789473684210527
57654930;CONSOLIDADA;CARLA GIOVANA CABRAL;ECT1558;ÉTICA EM CIÊNCIA E TECNOLOGIA;29.0;66.0;0.4393939393939394
