id_turma;situacao_turma;nome_prof;codigo;nome_materia;total_aprovados;total;aprovacao
57636362;CONSOLIDADA;MARCELA APARECIDA CUCCI SILVESTRE;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;36.0;57.0;0.631578947368421
57636365;CONSOLIDADA;MARCELA APARECIDA CUCCI SILVESTRE;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;51.0;77.0;0.6623376623376623
57636789;CONSOLIDADA;MARCELA APARECIDA CUCCI SILVESTRE;ECT2532;PRÁTICAS DE LEITURA E ESCRITA DE GÊNEROS ACADÊMICOS EM INGLÊS;26.0;41.0;0.6341463414634146
57636370;CONSOLIDADA;LUCIANA DE FIGUEIREDO LOPES LUCENA;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;63.0;86.0;0.7325581395348837
57636373;CONSOLIDADA;LUCIANA DE FIGUEIREDO LOPES LUCENA;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;38.0;76.0;0.5
57636373;CONSOLIDADA;VERA LUCIA LOPES DE CASTRO;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;38.0;76.0;0.5
57636371;CONSOLIDADA;SEBASTIAO LUIZ DE OLIVEIRA;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;70.0;87.0;0.8045977011494253
57636372;CONSOLIDADA;SEBASTIAO LUIZ DE OLIVEIRA;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;39.0;60.0;0.65
57636376;CONSOLIDADA;JAZIELLI CARVALHO SA;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;61.0;85.0;0.7176470588235294
57636795;CONSOLIDADA;JAZIELLI CARVALHO SA;ECT1563;POLÍTICA, PLANEJAMENTO E GESTÃO EM SANEAMENTO;9.0;13.0;0.6923076923076923
57636381;CONSOLIDADA;KELLY KALIANE REGO DA PAZ RODRIGUES;ECT2416;EXPRESSÃO GRÁFICA;29.0;39.0;0.7435897435897436
57636381;CONSOLIDADA;DEBORA MACHADO DE OLIVEIRA MEDINA;ECT2416;EXPRESSÃO GRÁFICA;29.0;39.0;0.7435897435897436
57636384;CONSOLIDADA;KELLY KALIANE REGO DA PAZ RODRIGUES;ECT2416;EXPRESSÃO GRÁFICA;29.0;76.0;0.3815789473684211
57638979;CONSOLIDADA;KELLY KALIANE REGO DA PAZ RODRIGUES;ECT2416;EXPRESSÃO GRÁFICA;7.0;21.0;0.3333333333333333
57641731;CONSOLIDADA;KELLY KALIANE REGO DA PAZ RODRIGUES;ECT2416;EXPRESSÃO GRÁFICA;23.0;40.0;0.575
57641731;CONSOLIDADA;DEBORA MACHADO DE OLIVEIRA MEDINA;ECT2416;EXPRESSÃO GRÁFICA;23.0;40.0;0.575
57636388;CONSOLIDADA;DEBORA MACHADO DE OLIVEIRA MEDINA;ECT2416;EXPRESSÃO GRÁFICA;34.0;111.0;0.3063063063063063
57636389;CONSOLIDADA;DEBORA MACHADO DE OLIVEIRA MEDINA;ECT2416;EXPRESSÃO GRÁFICA;24.0;38.0;0.631578947368421
57636391;CONSOLIDADA;FABIO JOSE PINHEIRO SOUSA;ECT2416;EXPRESSÃO GRÁFICA;19.0;36.0;0.5277777777777778
57636392;CONSOLIDADA;FABIO JOSE PINHEIRO SOUSA;ECT2416;EXPRESSÃO GRÁFICA;3.0;5.0;0.6
57636400;CONSOLIDADA;MARCELO BORGES NOGUEIRA;ECT2401;COMPUTAÇÃO NUMÉRICA;11.0;33.0;0.3333333333333333
57636401;CONSOLIDADA;MARCELO BORGES NOGUEIRA;ECT2401;COMPUTAÇÃO NUMÉRICA;7.0;26.0;0.2692307692307692
57636402;CONSOLIDADA;MARCELO BORGES NOGUEIRA;ECT2401;COMPUTAÇÃO NUMÉRICA;17.0;59.0;0.288135593220339
57636403;CONSOLIDADA;MARCELO BORGES NOGUEIRA;ECT2401;COMPUTAÇÃO NUMÉRICA;15.0;46.0;0.32608695652173914
57636405;CONSOLIDADA;REX ANTONIO DA COSTA MEDEIROS;ECT2401;COMPUTAÇÃO NUMÉRICA;5.0;9.0;0.5555555555555556
57636407;CONSOLIDADA;REX ANTONIO DA COSTA MEDEIROS;ECT2401;COMPUTAÇÃO NUMÉRICA;4.0;10.0;0.4
57636408;CONSOLIDADA;REX ANTONIO DA COSTA MEDEIROS;ECT2401;COMPUTAÇÃO NUMÉRICA;13.0;20.0;0.65
57636409;CONSOLIDADA;REX ANTONIO DA COSTA MEDEIROS;ECT2401;COMPUTAÇÃO NUMÉRICA;4.0;11.0;0.36363636363636365
57636412;CONSOLIDADA;REX ANTONIO DA COSTA MEDEIROS;ECT2401;COMPUTAÇÃO NUMÉRICA;6.0;16.0;0.375
57636412;CONSOLIDADA;MARCONI CAMARA RODRIGUES;ECT2401;COMPUTAÇÃO NUMÉRICA;6.0;16.0;0.375
57636412;CONSOLIDADA;JOILSON BATISTA DE ALMEIDA REGO;ECT2401;COMPUTAÇÃO NUMÉRICA;6.0;16.0;0.375
57636418;CONSOLIDADA;REX ANTONIO DA COSTA MEDEIROS;ECT2401;COMPUTAÇÃO NUMÉRICA;15.0;35.0;0.42857142857142855
57636418;CONSOLIDADA;MARCONI CAMARA RODRIGUES;ECT2401;COMPUTAÇÃO NUMÉRICA;15.0;35.0;0.42857142857142855
57636418;CONSOLIDADA;JOILSON BATISTA DE ALMEIDA REGO;ECT2401;COMPUTAÇÃO NUMÉRICA;15.0;35.0;0.42857142857142855
57636411;CONSOLIDADA;MARCONI CAMARA RODRIGUES;ECT2401;COMPUTAÇÃO NUMÉRICA;6.0;13.0;0.46153846153846156
57636411;CONSOLIDADA;JOILSON BATISTA DE ALMEIDA REGO;ECT2401;COMPUTAÇÃO NUMÉRICA;6.0;13.0;0.46153846153846156
57636413;CONSOLIDADA;MARCONI CAMARA RODRIGUES;ECT2401;COMPUTAÇÃO NUMÉRICA;2.0;11.0;0.18181818181818182
57636413;CONSOLIDADA;JOILSON BATISTA DE ALMEIDA REGO;ECT2401;COMPUTAÇÃO NUMÉRICA;2.0;11.0;0.18181818181818182
57636414;CONSOLIDADA;MARCONI CAMARA RODRIGUES;ECT2401;COMPUTAÇÃO NUMÉRICA;4.0;15.0;0.26666666666666666
57636414;CONSOLIDADA;JOILSON BATISTA DE ALMEIDA REGO;ECT2401;COMPUTAÇÃO NUMÉRICA;4.0;15.0;0.26666666666666666
57636417;CONSOLIDADA;MARCONI CAMARA RODRIGUES;ECT2401;COMPUTAÇÃO NUMÉRICA;12.0;28.0;0.42857142857142855
57636417;CONSOLIDADA;JOILSON BATISTA DE ALMEIDA REGO;ECT2401;COMPUTAÇÃO NUMÉRICA;12.0;28.0;0.42857142857142855
57636419;CONSOLIDADA;MARCONI CAMARA RODRIGUES;ECT2401;COMPUTAÇÃO NUMÉRICA;6.0;17.0;0.35294117647058826
57636419;CONSOLIDADA;JOILSON BATISTA DE ALMEIDA REGO;ECT2401;COMPUTAÇÃO NUMÉRICA;6.0;17.0;0.35294117647058826
57636420;CONSOLIDADA;MARCONI CAMARA RODRIGUES;ECT2401;COMPUTAÇÃO NUMÉRICA;4.0;16.0;0.25
57636420;CONSOLIDADA;JOILSON BATISTA DE ALMEIDA REGO;ECT2401;COMPUTAÇÃO NUMÉRICA;4.0;16.0;0.25
57636421;CONSOLIDADA;RAFAEL CHAVES SOUTO ARAUJO;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;109.0;125.0;0.872
57636422;CONSOLIDADA;RAFAEL CHAVES SOUTO ARAUJO;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;70.0;85.0;0.8235294117647058
57636423;CONSOLIDADA;RONAI MACHADO LISBOA;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;27.0;50.0;0.54
57636426;CONSOLIDADA;AMANDA MELISSA DAMIAO LEITE;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;4.0;17.0;0.23529411764705882
57636426;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;4.0;17.0;0.23529411764705882
57636427;CONSOLIDADA;AMANDA MELISSA DAMIAO LEITE;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;10.0;23.0;0.43478260869565216
57636427;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;10.0;23.0;0.43478260869565216
57636429;CONSOLIDADA;AMANDA MELISSA DAMIAO LEITE;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;6.0;15.0;0.4
57636429;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;6.0;15.0;0.4
57636430;CONSOLIDADA;AMANDA MELISSA DAMIAO LEITE;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;12.0;18.0;0.6666666666666666
57636430;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;12.0;18.0;0.6666666666666666
57636684;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;15.0;21.0;0.7142857142857143
57636684;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;15.0;21.0;0.7142857142857143
57636685;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;18.0;24.0;0.75
57636685;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;18.0;24.0;0.75
57636686;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;18.0;27.0;0.6666666666666666
57636686;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;18.0;27.0;0.6666666666666666
57636687;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;11.0;28.0;0.39285714285714285
57636687;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;11.0;28.0;0.39285714285714285
57636689;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;12.0;22.0;0.5454545454545454
57636689;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;12.0;22.0;0.5454545454545454
57636690;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;10.0;21.0;0.47619047619047616
57636690;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;10.0;21.0;0.47619047619047616
57636691;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;7.0;17.0;0.4117647058823529
57636691;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;7.0;17.0;0.4117647058823529
57636692;CONSOLIDADA;KALINE MELO DE SOUTO VIANA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;15.0;29.0;0.5172413793103449
57636692;CONSOLIDADA;JORGE CARLOS LOPES BRAS SILVA PEREIRA;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;15.0;29.0;0.5172413793103449
57636693;CONSOLIDADA;RODRIGO BARROS;ECT2412;MECÂNICA DOS SÓLIDOS;52.0;113.0;0.46017699115044247
57636696;CONSOLIDADA;RODRIGO BARROS;ECT2412;MECÂNICA DOS SÓLIDOS;18.0;85.0;0.21176470588235294
57636696;CONSOLIDADA;DANIEL NELSON MACIEL;ECT2412;MECÂNICA DOS SÓLIDOS;18.0;85.0;0.21176470588235294
57636695;CONSOLIDADA;DANIEL NELSON MACIEL;ECT2412;MECÂNICA DOS SÓLIDOS;27.0;70.0;0.38571428571428573
57636697;CONSOLIDADA;CAMILA PACELLY BRANDÃO DE ARAÚJO;ECT2413;MECÂNICA DOS FLUIDOS;91.0;130.0;0.7
57636698;CONSOLIDADA;CAMILA PACELLY BRANDÃO DE ARAÚJO;ECT2413;MECÂNICA DOS FLUIDOS;67.0;100.0;0.67
57636701;CONSOLIDADA;ALEXANDRE MAGNUS FERNANDES GUIMARAES;ECT2414;ELETRICIDADE APLICADA;9.0;18.0;0.5
57636702;CONSOLIDADA;ALEXANDRE MAGNUS FERNANDES GUIMARAES;ECT2414;ELETRICIDADE APLICADA;2.0;5.0;0.4
57636703;CONSOLIDADA;ALEXANDRE MAGNUS FERNANDES GUIMARAES;ECT2414;ELETRICIDADE APLICADA;10.0;16.0;0.625
57636713;CONSOLIDADA;ALEXANDRE MAGNUS FERNANDES GUIMARAES;ECT2414;ELETRICIDADE APLICADA;5.0;21.0;0.23809523809523808
57636713;CONSOLIDADA;JOSSANA MARIA DE SOUZA FERREIRA;ECT2414;ELETRICIDADE APLICADA;5.0;21.0;0.23809523809523808
57636716;CONSOLIDADA;ALEXANDRE MAGNUS FERNANDES GUIMARAES;ECT2414;ELETRICIDADE APLICADA;3.0;22.0;0.13636363636363635
57636716;CONSOLIDADA;JOSSANA MARIA DE SOUZA FERREIRA;ECT2414;ELETRICIDADE APLICADA;3.0;22.0;0.13636363636363635
57636717;CONSOLIDADA;ALEXANDRE MAGNUS FERNANDES GUIMARAES;ECT2414;ELETRICIDADE APLICADA;4.0;13.0;0.3076923076923077
57636717;CONSOLIDADA;JOSSANA MARIA DE SOUZA FERREIRA;ECT2414;ELETRICIDADE APLICADA;4.0;13.0;0.3076923076923077
57636718;CONSOLIDADA;ALEXANDRE MAGNUS FERNANDES GUIMARAES;ECT2414;ELETRICIDADE APLICADA;5.0;35.0;0.14285714285714285
57636718;CONSOLIDADA;JOSSANA MARIA DE SOUZA FERREIRA;ECT2414;ELETRICIDADE APLICADA;5.0;35.0;0.14285714285714285
57636706;CONSOLIDADA;JOSSANA MARIA DE SOUZA FERREIRA;ECT2414;ELETRICIDADE APLICADA;6.0;31.0;0.1935483870967742
57636709;CONSOLIDADA;JOSSANA MARIA DE SOUZA FERREIRA;ECT2414;ELETRICIDADE APLICADA;19.0;30.0;0.6333333333333333
57636710;CONSOLIDADA;JOSSANA MARIA DE SOUZA FERREIRA;ECT2414;ELETRICIDADE APLICADA;14.0;35.0;0.4
57636711;CONSOLIDADA;JOSSANA MARIA DE SOUZA FERREIRA;ECT2414;ELETRICIDADE APLICADA;15.0;39.0;0.38461538461538464
57636719;CONSOLIDADA;EMANUELE ORAZI;ECT2415;EQUAÇÕES DIFERENCIAIS;10.0;33.0;0.30303030303030304
57636721;CONSOLIDADA;EMANUELE ORAZI;ECT2415;EQUAÇÕES DIFERENCIAIS;6.0;19.0;0.3157894736842105
57636782;CONSOLIDADA;ANGELA LUZIA MIRANDA;ECT1558;ÉTICA EM CIÊNCIA E TECNOLOGIA;16.0;21.0;0.7619047619047619
57636788;CONSOLIDADA;ANGELA LUZIA MIRANDA;ECT2502;DIMENSÕES FILOSÓFICAS DA TECNOLOGIA MODERNA;13.0;21.0;0.6190476190476191
57636791;CONSOLIDADA;AQUILES MEDEIROS FILGUEIRA BURLAMAQUI;ECT2526;DESENVOLVIMENTO DE SISTEMAS PARA INTERNET;13.0;28.0;0.4642857142857143
57636794;CONSOLIDADA;AQUILES MEDEIROS FILGUEIRA BURLAMAQUI;ECT2701;INTERNET DAS COISAS;16.0;54.0;0.2962962962962963
57642598;CONSOLIDADA;AQUILES MEDEIROS FILGUEIRA BURLAMAQUI;ECT2527;BANCOS DE DADOS PARA WEB;3.0;3.0;1.0
